AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;Curso;AnoFase;Idade;QuantidadeMatriculas
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;36;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;39;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;40;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;47;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;57;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;17;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;18;7
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;19;5
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;20;3
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;21;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;22;3
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;24;3
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;25;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;26;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;28;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;34;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;36;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;39;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;41;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;47;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;57;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;8º Ano;12;19
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;8º Ano;13;11
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;8º Ano;14;6
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;8º Ano;15;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;9º Ano;12;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;9º Ano;13;45
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;9º Ano;14;19
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;9º Ano;15;6
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Fundamental;9º Ano;16;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;13;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;14;109
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;15;55
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;16;23
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;17;10
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;18;3
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;1º Ano;20;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;14;7
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;15;128
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;16;49
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;17;17
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;18;3
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;19;2
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;20;2
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;2º Ano;22;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;15;4
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;16;77
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;17;69
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;18;10
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;19;13
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;21;1
2018;Campo Grande;EE ADVENTOR DIVINO DE ALMEIDA;Ensino Médio;3º Ano;22;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;2º Ano;6;15
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;2º Ano;7;12
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;2º Ano;9;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;3º Ano;6;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;3º Ano;7;10
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;3º Ano;8;10
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;3º Ano;9;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;3º Ano;10;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;8;17
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;9;8
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;10;5
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;11;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;12;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;4º Ano;13;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;5º Ano;9;13
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;5º Ano;10;11
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;5º Ano;11;4
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;5º Ano;12;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;5º Ano;13;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;6º Ano;9;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;6º Ano;10;10
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;6º Ano;11;6
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;6º Ano;12;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;6º Ano;13;4
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;11;14
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;12;12
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;13;5
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;14;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;15;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;7º Ano;16;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;11;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;12;21
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;13;10
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;14;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;15;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;8º Ano;16;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;12;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;13;25
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;14;17
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;15;12
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;16;6
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;17;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Fundamental;9º Ano;25;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;13;3
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;14;85
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;15;59
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;16;41
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;17;15
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;18;7
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;19;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;20;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;21;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;22;2
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;1º Ano;26;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;14;8
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;15;86
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;16;72
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;17;27
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;18;6
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;19;6
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;2º Ano;20;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;3º Ano;15;1
2018;Campo Grande;EE AMANDO DE OLIVEIRA;Ensino Médio;3º Ano;16;35
